mean,median,max,time
126.61,130.96,248.96,2012-10-10 11:00:00
106.54,109.23,241.93,2012-10-10 12:00:00
50.0,40.66,176.15,2012-10-10 13:00:00
21.4,16.36,102.3,2012-10-10 14:00:00
22.97,20.23,197.79,2012-10-11 09:00:00
28.2,25.25,176.97,2012-10-11 10:00:00
50.09,45.06,199.23,2012-10-11 11:00:00
38.28,37.69,169.81,2012-10-11 12:00:00
23.42,21.5,62.15,2012-10-11 13:00:00
24.62,16.87,135.03,2012-10-11 14:00:00
26.89,18.98,232.99,2012-10-12 04:00:00
34.71,23.96,214.82,2012-10-12 07:00:00
21.93,17.84,190.68,2012-10-12 08:00:00
22.55,21.02,137.71,2012-10-12 09:00:00
35.87,34.89,94.06,2012-10-12 10:00:00
45.48,44.56,168.97,2012-10-12 11:00:00
50.9,46.13,224.19,2012-10-12 12:00:00
60.7,58.62,148.56,2012-10-12 13:00:00
35.3,35.41,82.21,2012-10-12 14:00:00
61.48,40.46,249.07,2012-10-13 04:00:00
85.95,65.06,248.73,2012-10-13 05:00:00
102.79,103.84,239.18,2012-10-13 06:00:00
76.86,78.78,212.63,2012-10-13 07:00:00
95.85,91.48,234.79,2012-10-13 08:00:00
63.6,67.3,117.35,2012-10-13 09:00:00
65.15,60.28,249.07,2012-10-13 10:00:00
85.01,64.31,249.07,2012-10-13 11:00:00
131.1,148.86,249.07,2012-10-13 12:00:00
85.09,82.08,243.03,2012-10-13 13:00:00
80.46,87.5,232.3,2012-10-13 14:00:00
41.41,41.79,87.94,2012-10-14 06:00:00
38.27,38.81,79.52,2012-10-14 07:00:00
35.3,35.29,87.44,2012-10-14 08:00:00
28.09,27.06,77.03,2012-10-14 09:00:00
36.81,36.94,124.62,2012-10-14 10:00:00
44.05,35.98,146.91,2012-10-14 11:00:00
17.53,15.09,46.74,2012-10-14 12:00:00
16.34,15.68,48.02,2012-10-15 07:00:00
22.87,19.04,198.44,2012-10-15 08:00:00
41.97,40.31,155.51,2012-10-15 09:00:00
17.62,17.41,40.41,2012-10-15 10:00:00
28.26,27.07,63.82,2012-10-15 11:00:00
20.09,18.65,55.53,2012-10-15 12:00:00
28.42,20.18,150.29,2012-10-16 07:00:00
34.29,33.87,86.66,2012-10-16 08:00:00
43.58,42.31,104.45,2012-10-16 09:00:00
25.48,22.25,66.46,2012-10-16 10:00:00
38.98,38.17,100.42,2012-10-16 12:00:00
39.53,40.5,77.73,2012-10-16 13:00:00
41.59,43.25,86.19,2012-10-16 14:00:00
32.57,32.48,76.69,2012-10-17 07:00:00
28.08,26.68,63.04,2012-10-17 08:00:00
27.26,25.09,98.16,2012-10-17 14:00:00
19.18,20.53,107.57,2012-10-17 15:00:00
14.42,15.21,39.16,2012-10-23 03:00:00
27.66,17.83,210.1,2012-10-23 08:00:00
50.53,41.88,220.42,2012-10-23 09:00:00
79.25,76.65,230.78,2012-10-23 10:00:00
88.04,84.5,219.29,2012-10-23 11:00:00
48.67,36.36,178.16,2012-10-23 12:00:00
33.29,20.17,183.79,2012-10-23 13:00:00
50.08,31.04,204.95,2012-10-23 14:00:00
50.86,32.41,222.22,2012-10-23 15:00:00
16.31,17.23,34.63,2012-10-24 03:00:00
33.39,18.26,248.84,2012-10-24 07:00:00
22.37,15.13,186.33,2012-10-24 08:00:00
31.66,19.99,199.39,2012-10-24 09:00:00
57.31,45.27,219.12,2012-10-24 10:00:00
61.03,51.1,205.31,2012-10-24 11:00:00
30.62,23.01,165.9,2012-10-24 12:00:00
22.87,17.63,130.17,2012-10-24 15:00:00
15.61,15.76,57.26,2012-10-25 03:00:00
23.83,16.05,248.96,2012-10-25 08:00:00
41.76,30.1,237.36,2012-10-25 09:00:00
49.02,39.99,200.38,2012-10-25 10:00:00
16.15,19.92,31.71,2012-10-26 03:00:00
16.11,18.37,29.61,2012-10-26 09:00:00
20.5,21.47,73.31,2012-10-26 10:00:00
19.07,19.38,107.75,2012-10-26 11:00:00
16.23,18.11,29.68,2012-10-27 03:00:00
15.45,17.06,29.25,2012-10-27 11:00:00
15.17,15.75,29.31,2012-10-27 12:00:00
15.94,18.19,28.9,2012-10-28 04:00:00
34.82,28.96,139.32,2012-10-28 11:00:00
24.45,24.7,65.9,2012-10-28 12:00:00
41.48,42.05,79.71,2012-10-28 14:00:00
18.46,19.28,37.58,2012-10-28 15:00:00
16.87,18.32,26.55,2012-10-29 13:00:00
14.16,15.11,25.32,2012-10-29 14:00:00
17.72,20.22,29.76,2012-10-30 03:00:00
16.92,18.49,27.02,2012-10-30 04:00:00
17.63,17.65,32.9,2012-10-31 03:00:00
40.81,34.52,130.82,2012-10-31 14:00:00
46.48,37.48,173.94,2012-10-31 15:00:00
15.45,15.01,70.44,2012-11-01 03:00:00
18.2,19.52,74.8,2012-11-01 04:00:00
25.98,25.45,96.19,2012-11-01 05:00:00
52.81,48.43,214.22,2012-11-01 06:00:00
92.05,89.61,239.45,2012-11-01 07:00:00
93.62,97.46,225.74,2012-11-01 08:00:00
138.71,143.69,249.07,2012-11-01 09:00:00
130.88,134.08,248.62,2012-11-01 10:00:00
147.09,150.96,249.07,2012-11-01 11:00:00
156.19,157.41,249.07,2012-11-01 12:00:00
159.45,165.41,249.07,2012-11-01 13:00:00
193.22,219.99,240.16,2012-11-01 14:00:00
166.77,189.67,239.45,2012-11-01 15:00:00
16.08,16.02,36.2,2012-11-02 09:00:00
16.16,15.2,30.59,2012-11-02 12:00:00
20.61,17.7,248.39,2012-11-02 13:00:00
14.15,15.24,25.73,2012-11-03 10:00:00
15.12,17.02,25.51,2012-11-03 11:00:00
17.82,17.17,56.8,2012-11-04 09:00:00
21.38,19.84,79.06,2012-11-04 10:00:00
35.45,32.4,77.0,2012-11-04 12:00:00
37.05,26.08,197.11,2012-11-05 14:00:00
54.46,32.33,216.92,2012-11-05 15:00:00
62.39,47.98,233.86,2012-11-05 16:00:00
25.29,15.69,219.23,2012-11-06 08:00:00
29.33,16.89,214.26,2012-11-06 09:00:00
32.58,26.17,183.41,2012-11-06 10:00:00
41.54,24.74,238.56,2012-11-06 11:00:00
42.72,24.83,248.5,2012-11-06 12:00:00
64.32,39.12,239.45,2012-11-06 13:00:00
76.06,54.66,227.34,2012-11-06 14:00:00
71.61,57.03,243.14,2012-11-06 15:00:00
61.95,40.61,238.42,2012-11-06 16:00:00
52.34,29.04,248.5,2012-11-07 09:00:00
34.02,26.09,213.02,2012-11-07 10:00:00
46.0,43.71,211.2,2012-11-07 11:00:00
37.48,30.24,121.44,2012-11-07 12:00:00
24.42,17.09,180.83,2012-11-07 13:00:00
62.68,52.53,240.86,2012-11-07 14:00:00
49.97,32.07,215.66,2012-11-07 15:00:00
33.85,28.48,242.7,2012-11-07 16:00:00
17.62,16.7,71.92,2012-11-08 16:00:00
29.62,18.66,147.12,2012-11-11 14:00:00
23.92,22.49,91.63,2012-11-11 16:00:00
18.65,18.5,72.99,2012-11-12 16:00:00
17.78,20.36,97.71,2012-11-13 02:00:00
27.22,23.22,84.11,2012-11-13 03:00:00
20.25,15.13,132.13,2012-11-13 04:00:00
31.12,21.04,123.62,2012-11-13 05:00:00
26.12,23.42,153.66,2012-11-13 06:00:00
29.0,21.14,195.03,2012-11-13 07:00:00
33.61,22.81,99.36,2012-11-13 08:00:00
20.13,20.81,97.86,2012-11-13 09:00:00
45.61,27.33,237.9,2012-11-13 14:00:00
47.54,23.23,225.18,2012-11-13 15:00:00
28.04,20.66,146.9,2012-11-13 16:00:00
93.49,79.73,249.07,2012-11-14 04:00:00
97.12,96.41,249.07,2012-11-14 05:00:00
83.69,76.69,238.13,2012-11-14 06:00:00
121.01,118.18,249.07,2012-11-14 07:00:00
116.32,101.26,249.07,2012-11-14 08:00:00
106.67,111.21,236.08,2012-11-14 09:00:00
33.97,29.08,150.24,2012-11-14 11:00:00
44.2,44.17,183.84,2012-11-14 12:00:00
93.52,95.37,209.59,2012-11-14 13:00:00
51.65,51.64,173.05,2012-11-14 14:00:00
40.2,40.19,79.52,2012-11-14 15:00:00
22.33,23.66,42.27,2012-11-14 16:00:00
19.36,15.09,134.45,2012-11-16 10:00:00
32.45,26.56,87.48,2012-11-17 12:00:00
42.81,31.95,161.62,2012-11-17 13:00:00
40.32,30.19,171.97,2012-11-17 14:00:00
35.43,26.94,153.88,2012-11-17 16:00:00
15.8,15.97,35.67,2012-11-18 02:00:00
44.9,34.07,233.85,2012-11-18 09:00:00
23.43,17.45,166.73,2012-11-18 10:00:00
24.06,16.17,92.47,2012-11-18 13:00:00
25.03,19.53,116.61,2012-11-18 16:00:00
32.81,15.44,235.56,2012-11-19 07:00:00
23.23,18.11,88.26,2012-11-19 08:00:00
56.5,48.32,199.54,2012-11-19 11:00:00
40.72,34.17,166.91,2012-11-19 12:00:00
25.17,16.29,124.43,2012-11-19 14:00:00
30.82,25.09,112.88,2012-11-19 15:00:00
22.12,15.77,184.29,2012-11-20 04:00:00
33.66,27.81,246.45,2012-11-20 05:00:00
32.02,33.52,117.72,2012-11-20 06:00:00
21.2,20.8,82.62,2012-11-20 07:00:00
28.5,19.24,226.03,2012-11-20 08:00:00
67.22,56.21,236.2,2012-11-20 09:00:00
44.13,43.21,98.73,2012-11-20 10:00:00
51.96,51.76,109.07,2012-11-20 11:00:00
86.74,82.45,203.02,2012-11-20 12:00:00
95.98,90.22,226.98,2012-11-20 13:00:00
122.44,117.16,234.37,2012-11-20 14:00:00
85.91,82.08,204.91,2012-11-20 15:00:00
86.58,82.96,184.34,2012-11-20 16:00:00
25.2,23.29,174.55,2012-11-21 02:00:00
16.38,15.38,46.68,2012-11-21 04:00:00
38.61,24.16,205.2,2012-11-21 07:00:00
56.15,33.68,249.07,2012-11-21 08:00:00
18.91,20.16,121.8,2012-11-21 09:00:00
57.22,50.28,232.25,2012-11-21 10:00:00
64.28,61.91,228.67,2012-11-21 11:00:00
27.46,20.61,166.53,2012-11-21 12:00:00
21.29,15.89,69.87,2012-11-21 13:00:00
38.32,27.42,224.2,2012-11-23 09:00:00
40.85,29.8,215.1,2012-11-23 10:00:00
31.47,19.68,148.25,2012-11-23 11:00:00
32.79,37.5,206.08,2012-11-24 02:00:00
26.8,25.53,128.0,2012-11-24 03:00:00
35.58,29.32,177.74,2012-11-24 04:00:00
81.44,74.55,248.73,2012-11-24 05:00:00
179.97,195.01,249.07,2012-11-24 06:00:00
138.95,139.72,248.05,2012-11-24 07:00:00
72.99,66.07,237.79,2012-11-24 09:00:00
31.0,25.1,213.1,2012-11-24 10:00:00
108.6,114.26,248.5,2012-11-24 11:00:00
85.2,87.25,249.07,2012-11-24 12:00:00
91.38,94.19,204.71,2012-11-24 13:00:00
74.78,66.39,228.04,2012-11-24 14:00:00
38.7,17.85,209.58,2012-11-24 15:00:00
16.27,15.21,182.41,2012-11-25 02:00:00
23.82,18.86,248.39,2012-11-25 08:00:00
56.08,53.07,238.13,2012-11-25 14:00:00
39.82,33.46,131.86,2012-11-25 15:00:00
23.3,17.58,123.34,2012-11-25 16:00:00
15.56,16.84,80.29,2012-11-25 17:00:00
18.66,18.04,186.98,2012-11-26 02:00:00
17.21,17.81,30.83,2012-11-26 06:00:00
18.81,19.42,158.17,2012-11-26 07:00:00
26.87,22.51,78.33,2012-11-26 12:00:00
16.27,16.56,115.38,2012-11-26 13:00:00
14.91,15.55,52.8,2012-11-26 17:00:00
17.45,16.54,33.46,2012-11-27 02:00:00
18.48,17.29,190.59,2012-11-27 06:00:00
24.03,21.29,196.68,2012-11-27 07:00:00
22.71,21.04,171.71,2012-11-27 11:00:00
30.96,24.09,145.23,2012-11-27 12:00:00
39.34,31.45,116.75,2012-11-27 13:00:00
22.98,19.0,74.04,2012-11-27 14:00:00
15.17,16.78,59.21,2012-11-27 17:00:00
17.91,16.44,248.39,2012-11-28 02:00:00
15.42,15.33,115.23,2012-11-28 03:00:00
17.07,17.91,33.73,2012-11-28 04:00:00
18.18,19.14,33.26,2012-11-28 05:00:00
19.72,20.23,33.51,2012-11-28 06:00:00
22.31,23.4,32.1,2012-11-28 07:00:00
22.72,23.14,60.85,2012-11-28 12:00:00
19.01,18.83,33.52,2012-11-28 13:00:00
16.67,16.89,32.2,2012-11-28 14:00:00
15.19,15.24,31.52,2012-11-28 15:00:00
17.04,20.2,61.75,2012-11-28 17:00:00
15.35,15.54,80.22,2012-11-29 06:00:00
16.85,16.9,74.79,2012-11-29 07:00:00
20.34,20.09,195.66,2012-11-29 08:00:00
25.76,21.75,248.73,2012-11-29 12:00:00
18.25,17.34,35.53,2012-11-29 13:00:00
16.52,16.07,33.83,2012-11-29 14:00:00
20.42,20.5,91.18,2012-11-29 17:00:00
27.48,17.15,234.07,2012-11-30 09:00:00
27.91,22.07,201.95,2012-11-30 10:00:00
73.57,83.44,210.52,2012-11-30 11:00:00
19.09,17.72,75.52,2012-11-30 13:00:00
17.65,18.9,68.93,2012-11-30 17:00:00
16.06,16.16,29.39,2012-12-01 09:00:00
15.64,15.81,30.15,2012-12-01 10:00:00
16.02,15.76,45.77,2012-12-01 12:00:00
24.57,20.0,249.07,2012-12-01 13:00:00
18.81,21.04,62.22,2012-12-01 17:00:00
47.28,27.48,249.07,2012-12-02 07:00:00
108.61,107.05,249.07,2012-12-02 08:00:00
46.25,47.86,203.37,2012-12-02 09:00:00
31.01,25.13,184.33,2012-12-02 10:00:00
53.52,29.02,226.06,2012-12-02 11:00:00
72.69,69.75,195.67,2012-12-02 12:00:00
60.07,56.96,213.4,2012-12-02 13:00:00
41.26,25.92,248.73,2012-12-02 14:00:00
28.75,18.29,130.33,2012-12-02 15:00:00
22.36,15.48,152.89,2012-12-02 16:00:00
19.76,22.12,64.52,2012-12-02 17:00:00
33.75,24.93,81.08,2012-12-03 08:00:00
19.93,19.54,52.44,2012-12-03 09:00:00
15.92,16.12,83.88,2012-12-03 10:00:00
47.79,21.8,233.47,2012-12-03 11:00:00
44.95,36.42,188.26,2012-12-03 12:00:00
23.64,25.08,72.6,2012-12-03 17:00:00
14.17,15.42,25.03,2012-12-04 13:00:00
15.02,17.02,25.39,2012-12-04 14:00:00
17.02,16.08,248.05,2012-12-04 15:00:00
19.76,21.61,62.92,2012-12-04 17:00:00
18.47,20.59,53.89,2012-12-05 17:00:00
17.47,18.73,133.29,2012-12-06 17:00:00
17.54,17.87,65.28,2012-12-07 17:00:00
31.79,31.33,64.7,2012-12-10 11:00:00
17.18,16.03,46.71,2012-12-10 12:00:00
16.05,16.21,34.5,2012-12-12 13:00:00
40.53,25.91,226.41,2012-12-15 08:00:00
52.11,26.48,248.27,2012-12-15 09:00:00
63.41,59.4,196.34,2012-12-15 10:00:00
60.21,50.45,175.56,2012-12-15 11:00:00
94.7,87.52,208.05,2012-12-15 12:00:00
67.64,65.88,155.7,2012-12-15 13:00:00
31.82,25.64,93.48,2012-12-15 14:00:00
49.72,30.25,226.68,2012-12-15 15:00:00
61.35,33.95,236.87,2012-12-15 16:00:00
45.8,34.63,197.48,2012-12-15 17:00:00
27.39,18.38,195.41,2012-12-16 07:00:00
32.23,25.61,205.91,2012-12-16 08:00:00
44.05,45.06,192.85,2012-12-16 09:00:00
67.08,58.04,194.93,2012-12-16 10:00:00
58.01,56.99,137.35,2012-12-16 11:00:00
71.54,60.36,200.36,2012-12-16 12:00:00
93.86,86.16,197.05,2012-12-16 13:00:00
46.21,38.93,161.28,2012-12-16 14:00:00
27.23,19.84,95.45,2012-12-16 15:00:00
25.11,19.51,78.31,2012-12-16 16:00:00
26.39,21.55,114.03,2012-12-16 17:00:00
53.28,35.5,249.07,2012-12-17 08:00:00
81.42,77.29,227.08,2012-12-17 09:00:00
33.5,26.66,106.42,2012-12-17 10:00:00
54.53,39.29,248.05,2012-12-17 11:00:00
119.65,122.04,240.65,2012-12-17 12:00:00
110.5,109.87,244.63,2012-12-17 13:00:00
56.91,46.81,185.17,2012-12-17 14:00:00
35.96,25.39,117.17,2012-12-17 15:00:00
38.35,35.25,94.83,2012-12-17 16:00:00
35.94,34.48,93.15,2012-12-17 17:00:00
30.6,23.31,248.62,2012-12-18 08:00:00
78.39,78.53,225.1,2012-12-18 09:00:00
52.61,49.99,138.73,2012-12-18 10:00:00
57.16,51.28,183.42,2012-12-18 11:00:00
34.69,30.93,93.86,2012-12-18 12:00:00
45.29,40.36,133.25,2012-12-18 13:00:00
25.0,25.18,47.61,2012-12-18 16:00:00
24.28,24.16,50.77,2012-12-18 17:00:00
32.83,27.8,132.41,2012-12-19 11:00:00
28.16,25.31,73.74,2012-12-19 12:00:00
24.55,19.1,174.36,2012-12-20 10:00:00
58.97,48.68,228.58,2012-12-20 11:00:00
55.66,46.52,185.31,2012-12-20 12:00:00
82.9,74.75,232.08,2012-12-20 13:00:00
83.02,70.75,237.68,2012-12-20 14:00:00
54.65,39.47,202.97,2012-12-20 15:00:00
34.68,26.41,149.97,2012-12-20 17:00:00
26.26,21.69,182.45,2012-12-21 10:00:00
26.78,17.01,160.51,2012-12-23 17:00:00
19.69,17.14,248.84,2012-12-24 08:00:00
17.04,20.07,27.04,2012-12-25 13:00:00
14.81,15.66,26.74,2012-12-25 14:00:00
48.44,27.21,138.65,2012-12-26 13:00:00
14.74,15.2,32.1,2012-12-27 04:00:00
16.02,16.2,31.86,2012-12-27 05:00:00
17.61,18.12,31.86,2012-12-27 06:00:00
19.57,20.57,123.67,2012-12-27 07:00:00
21.4,21.84,77.13,2012-12-27 08:00:00
20.95,21.14,77.45,2012-12-27 11:00:00
20.01,19.8,111.96,2012-12-27 12:00:00
16.71,16.29,33.13,2012-12-27 13:00:00
56.63,43.38,248.96,2012-12-28 01:00:00
18.25,18.72,33.49,2012-12-28 04:00:00
19.51,20.62,33.15,2012-12-28 05:00:00
19.93,20.62,31.86,2012-12-28 06:00:00
21.89,24.21,32.54,2012-12-28 07:00:00
21.46,23.65,47.73,2012-12-28 17:00:00
19.6,17.28,189.22,2012-12-29 05:00:00
15.36,17.33,26.53,2012-12-29 16:00:00
17.93,17.52,49.91,2012-12-29 17:00:00
18.05,17.69,147.65,2012-12-30 09:00:00
22.65,20.76,193.45,2012-12-30 10:00:00
126.81,140.93,249.07,2012-12-30 11:00:00
16.71,18.99,26.21,2012-12-30 16:00:00
16.36,18.72,39.3,2012-12-30 17:00:00
18.01,18.88,35.2,2012-12-31 11:00:00
15.55,16.12,26.09,2012-12-31 16:00:00
17.52,18.15,48.97,2012-12-31 17:00:00
16.1,18.23,25.85,2013-01-01 13:00:00
14.97,15.62,24.92,2013-01-01 15:00:00
15.39,16.48,26.57,2013-01-01 16:00:00
18.52,19.87,35.37,2013-01-02 09:00:00
26.48,26.18,63.46,2013-01-02 10:00:00
19.53,17.66,46.52,2013-01-02 11:00:00
61.34,55.31,184.79,2013-01-02 13:00:00
66.05,67.27,147.15,2013-01-02 14:00:00
35.21,38.15,202.6,2013-01-02 15:00:00
17.55,18.57,40.62,2013-01-02 16:00:00
19.14,19.07,54.71,2013-01-02 17:00:00
16.03,17.05,28.9,2013-01-03 12:00:00
15.41,16.36,25.86,2013-01-03 13:00:00
18.91,17.15,49.79,2013-01-03 17:00:00
46.6,33.74,226.63,2013-01-09 09:00:00
29.39,25.6,88.39,2013-01-09 10:00:00
27.35,26.15,96.52,2013-01-10 11:00:00
31.05,25.89,80.0,2013-01-11 11:00:00
34.68,23.7,148.48,2013-01-11 12:00:00
19.56,20.69,35.81,2013-01-12 12:00:00
16.55,17.31,33.28,2013-01-13 15:00:00
18.72,17.7,38.28,2013-01-14 02:00:00
21.64,20.41,68.32,2013-01-14 08:00:00
32.25,30.2,78.68,2013-01-14 09:00:00
39.52,39.08,84.38,2013-01-14 10:00:00
48.89,41.19,147.76,2013-01-14 11:00:00
44.19,44.85,97.35,2013-01-14 12:00:00
35.22,36.26,57.96,2013-01-14 13:00:00
19.27,18.12,46.44,2013-01-15 08:00:00
27.16,27.5,58.01,2013-01-15 11:00:00
28.98,28.72,58.45,2013-01-15 12:00:00
21.85,19.21,76.54,2013-01-16 10:00:00
21.55,18.76,63.02,2013-01-16 11:00:00
20.67,20.39,40.19,2013-01-16 17:00:00
16.85,19.11,36.03,2013-01-17 02:00:00
17.47,16.62,74.49,2013-01-17 13:00:00
86.67,87.7,181.8,2013-01-17 15:00:00
134.86,139.36,248.84,2013-01-17 16:00:00
94.69,101.17,243.37,2013-01-17 17:00:00
16.47,20.64,83.38,2013-01-18 02:00:00
20.67,20.0,173.97,2013-01-18 03:00:00
24.57,20.56,247.7,2013-01-18 04:00:00
18.09,20.11,55.89,2013-01-18 17:00:00
17.46,20.19,217.34,2013-01-19 02:00:00
19.59,19.13,70.09,2013-01-19 17:00:00
15.81,15.37,128.53,2013-01-20 02:00:00
31.24,33.56,127.79,2013-01-20 05:00:00
33.47,28.67,249.07,2013-01-20 06:00:00
69.14,56.09,222.2,2013-01-20 07:00:00
117.82,105.92,248.84,2013-01-20 08:00:00
89.81,85.58,231.14,2013-01-20 09:00:00
83.79,83.92,151.65,2013-01-20 10:00:00
34.5,34.43,128.48,2013-01-20 11:00:00
30.45,29.86,61.09,2013-01-20 12:00:00
39.52,39.51,79.88,2013-01-20 13:00:00
22.28,18.44,61.42,2013-01-20 14:00:00
15.09,15.72,26.55,2013-01-21 03:00:00
15.72,16.79,26.21,2013-01-21 04:00:00
16.79,18.76,26.68,2013-01-21 05:00:00
17.69,20.15,211.56,2013-01-21 07:00:00
18.82,20.38,32.08,2013-01-21 08:00:00
17.82,19.07,30.31,2013-01-21 09:00:00
21.02,22.34,54.65,2013-01-21 10:00:00
39.69,33.47,192.37,2013-01-21 11:00:00
35.23,33.12,100.92,2013-01-21 12:00:00
20.91,15.09,129.12,2013-01-21 13:00:00
29.11,26.47,140.24,2013-01-21 17:00:00
20.17,21.28,242.35,2013-01-22 02:00:00
20.01,17.64,248.73,2013-01-22 07:00:00
25.26,22.95,118.19,2013-01-22 17:00:00
17.57,15.9,158.48,2013-01-23 07:00:00
29.6,20.71,248.62,2013-01-23 08:00:00
18.79,15.36,184.97,2013-01-23 09:00:00
26.96,23.01,123.59,2013-01-24 17:00:00
16.3,15.6,35.41,2013-01-25 03:00:00
16.14,15.96,30.26,2013-01-25 04:00:00
19.66,22.35,29.28,2013-01-25 05:00:00
32.74,24.79,202.22,2013-01-25 08:00:00
95.47,102.82,213.92,2013-01-25 11:00:00
52.39,39.31,164.61,2013-01-25 12:00:00
19.85,17.34,72.4,2013-01-25 13:00:00
31.97,24.49,200.52,2013-01-25 17:00:00
22.63,22.41,70.89,2013-01-26 03:00:00
23.66,24.59,44.01,2013-01-26 04:00:00
150.87,188.36,249.07,2013-01-26 08:00:00
158.98,184.21,249.07,2013-01-26 09:00:00
159.84,166.59,249.07,2013-01-26 12:00:00
121.02,126.71,234.59,2013-01-26 13:00:00
130.07,126.52,248.96,2013-01-26 14:00:00
152.23,163.14,249.07,2013-01-26 15:00:00
96.82,80.29,232.12,2013-01-26 16:00:00
68.5,81.89,185.06,2013-01-26 17:00:00
21.12,22.16,35.19,2013-01-27 03:00:00
23.0,24.03,41.06,2013-01-27 04:00:00
33.21,32.26,78.27,2013-01-27 14:00:00
23.58,20.27,75.62,2013-01-27 15:00:00
19.42,15.36,86.46,2013-01-27 16:00:00
32.09,27.21,130.76,2013-01-27 17:00:00
17.65,15.57,165.65,2013-01-28 08:00:00
18.54,17.64,105.71,2013-01-28 09:00:00
21.36,19.14,186.19,2013-01-28 10:00:00
21.46,20.82,80.59,2013-01-28 11:00:00
36.45,24.73,248.62,2013-01-28 12:00:00
27.05,22.33,178.78,2013-01-28 13:00:00
34.39,30.29,99.58,2013-01-28 14:00:00
36.29,32.32,106.03,2013-01-28 15:00:00
18.61,16.63,64.27,2013-01-28 16:00:00
24.01,22.69,123.52,2013-01-28 17:00:00
22.91,20.0,193.36,2013-01-29 10:00:00
24.65,18.15,207.76,2013-01-29 11:00:00
28.99,24.53,183.25,2013-01-29 12:00:00
21.99,20.74,67.85,2013-01-29 14:00:00
23.68,25.64,43.27,2013-01-29 16:00:00
14.97,15.51,25.86,2013-01-30 08:00:00
16.48,17.68,34.34,2013-01-30 09:00:00
15.73,17.21,26.09,2013-01-30 10:00:00
16.53,16.34,28.06,2013-01-30 12:00:00
15.97,18.02,27.94,2013-01-30 13:00:00
16.56,17.19,31.8,2013-01-30 14:00:00
15.34,16.32,25.51,2013-01-30 15:00:00
33.8,22.96,112.77,2013-02-01 10:00:00
56.57,58.7,114.29,2013-02-01 11:00:00
69.61,70.04,141.53,2013-02-01 12:00:00
51.2,50.15,111.22,2013-02-01 13:00:00
33.05,31.48,69.76,2013-02-01 14:00:00
36.07,33.44,248.39,2013-02-01 15:00:00
33.7,29.64,247.13,2013-02-01 16:00:00
41.66,31.5,229.29,2013-02-02 05:00:00
30.62,28.96,218.42,2013-02-02 06:00:00
34.37,35.87,165.39,2013-02-02 07:00:00
36.45,35.94,151.16,2013-02-02 08:00:00
128.11,133.66,249.07,2013-02-02 09:00:00
94.17,93.95,201.12,2013-02-02 10:00:00
53.72,47.36,192.91,2013-02-02 11:00:00
17.55,17.21,39.48,2013-02-02 12:00:00
17.74,15.16,66.58,2013-02-02 13:00:00
37.81,29.75,110.33,2013-02-02 14:00:00
51.53,53.75,90.74,2013-02-02 15:00:00
30.42,30.25,70.12,2013-02-02 16:00:00
32.92,25.68,112.06,2013-02-03 12:00:00
28.62,17.51,132.19,2013-02-03 13:00:00
19.48,15.17,87.77,2013-02-03 15:00:00
20.28,17.51,122.58,2013-02-03 16:00:00
25.11,23.25,64.54,2013-02-04 12:00:00
24.25,20.74,71.82,2013-02-05 13:00:00
30.53,26.74,88.81,2013-02-07 07:00:00
70.41,70.09,171.87,2013-02-07 08:00:00
38.01,33.83,120.69,2013-02-07 09:00:00
22.84,20.16,99.56,2013-02-07 10:00:00
56.48,44.48,218.31,2013-02-07 11:00:00
82.4,83.04,202.33,2013-02-07 12:00:00
54.5,55.58,100.58,2013-02-07 13:00:00
61.01,55.91,167.45,2013-02-07 14:00:00
39.2,24.79,142.81,2013-02-07 15:00:00
23.1,19.14,144.24,2013-02-07 16:00:00
52.88,50.45,133.19,2013-02-08 07:00:00
29.06,28.34,72.65,2013-02-08 08:00:00
49.12,46.23,145.28,2013-02-08 11:00:00
91.61,89.33,196.13,2013-02-08 12:00:00
143.66,157.18,224.94,2013-02-08 13:00:00
110.96,110.28,213.2,2013-02-08 14:00:00
44.68,43.66,99.85,2013-02-08 15:00:00
40.25,36.68,93.15,2013-02-08 16:00:00
25.17,24.36,60.91,2013-02-10 07:00:00
32.88,31.82,97.01,2013-02-10 08:00:00
15.65,16.27,80.42,2013-02-10 09:00:00
24.68,17.78,163.51,2013-02-12 16:00:00
34.82,18.45,244.51,2013-02-13 10:00:00
68.21,68.32,247.28,2013-02-13 11:00:00
33.18,27.86,94.62,2013-02-13 12:00:00
24.27,22.18,176.84,2013-02-14 04:00:00
30.12,22.15,206.72,2013-02-14 05:00:00
63.98,46.27,242.66,2013-02-14 06:00:00
88.87,77.97,240.5,2013-02-14 07:00:00
29.55,28.57,105.62,2013-02-14 08:00:00
92.97,85.23,239.45,2013-02-14 09:00:00
125.24,120.71,248.73,2013-02-14 10:00:00
93.86,85.37,206.99,2013-02-14 11:00:00
93.86,89.48,205.34,2013-02-14 12:00:00
107.72,111.14,204.15,2013-02-14 13:00:00
84.15,69.48,194.63,2013-02-14 14:00:00
78.56,66.55,203.63,2013-02-14 15:00:00
47.53,34.96,205.09,2013-02-14 16:00:00
46.86,44.86,134.67,2013-02-16 10:00:00
20.5,16.56,122.45,2013-02-16 11:00:00
17.45,17.54,127.28,2013-02-17 06:00:00
14.6,15.19,28.96,2013-02-17 07:00:00
17.79,17.55,33.61,2013-02-17 08:00:00
74.05,72.52,249.07,2013-02-17 09:00:00
