mean,median,max,time
107.43,108.12,249.07,2016-10-24 12:00:00
34.43,33.04,204.44,2016-10-25 03:00:00
56.63,52.49,238.26,2016-10-25 06:00:00
99.42,85.93,249.07,2016-10-25 09:00:00
144.2,163.41,249.07,2016-10-25 12:00:00
46.97,36.26,238.85,2016-10-26 03:00:00
72.95,59.41,239.77,2016-10-26 06:00:00
87.68,67.26,239.61,2016-10-26 09:00:00
67.4,41.74,239.45,2016-10-26 12:00:00
38.16,33.44,218.22,2016-10-27 03:00:00
44.79,39.78,239.45,2016-10-27 06:00:00
81.46,77.16,248.84,2016-10-27 09:00:00
73.42,66.73,223.31,2016-10-27 12:00:00
56.02,39.47,239.45,2016-10-28 06:00:00
79.78,76.78,239.45,2016-10-28 09:00:00
51.51,38.23,205.29,2016-10-28 12:00:00
79.32,66.9,245.99,2016-10-29 03:00:00
100.28,84.87,245.42,2016-10-29 06:00:00
74.99,68.73,245.31,2016-10-29 09:00:00
54.81,49.6,187.93,2016-10-29 12:00:00
17.9,16.37,84.92,2016-10-30 03:00:00
21.72,19.75,63.44,2016-10-30 06:00:00
61.56,57.95,198.87,2016-10-30 09:00:00
61.65,46.76,195.28,2016-10-30 12:00:00
25.44,23.61,121.39,2016-10-31 09:00:00
30.28,24.83,182.56,2016-10-31 12:00:00
85.36,75.8,233.77,2016-11-01 09:00:00
107.4,102.79,239.45,2016-11-01 12:00:00
17.17,16.16,173.15,2016-11-02 09:00:00
109.75,106.88,244.06,2016-11-02 12:00:00
28.14,20.72,204.09,2016-11-03 03:00:00
95.57,74.7,248.66,2016-11-03 06:00:00
83.56,71.38,249.07,2016-11-03 09:00:00
68.03,59.18,211.72,2016-11-03 12:00:00
39.62,19.48,216.17,2016-11-03 15:00:00
27.02,21.61,185.17,2016-11-04 06:00:00
28.02,20.68,161.72,2016-11-04 09:00:00
20.36,20.01,71.27,2016-11-06 09:00:00
22.36,18.4,68.14,2016-11-08 09:00:00
47.79,46.08,143.91,2016-11-08 12:00:00
78.71,67.95,248.96,2016-11-09 09:00:00
51.82,33.25,208.74,2016-11-09 12:00:00
33.18,18.78,192.02,2016-11-09 15:00:00
22.68,22.16,225.63,2016-11-10 06:00:00
64.76,61.97,217.37,2016-11-10 09:00:00
91.24,83.59,238.14,2016-11-10 12:00:00
15.35,17.57,65.75,2016-11-11 06:00:00
67.55,69.78,196.46,2016-11-11 09:00:00
22.35,18.09,87.29,2016-11-11 12:00:00
21.11,15.59,232.21,2016-11-12 03:00:00
28.77,27.67,238.7,2016-11-12 06:00:00
99.41,71.95,249.07,2016-11-12 09:00:00
69.37,61.75,214.75,2016-11-12 12:00:00
34.43,26.72,240.03,2016-11-12 15:00:00
21.8,18.39,216.14,2016-11-13 03:00:00
40.87,25.75,239.45,2016-11-13 06:00:00
112.05,106.43,248.96,2016-11-13 09:00:00
54.08,48.8,203.16,2016-11-13 12:00:00
32.86,26.28,170.05,2016-11-13 15:00:00
22.56,23.38,38.68,2016-11-14 03:00:00
18.73,20.35,32.04,2016-11-17 06:00:00
18.41,17.64,102.0,2016-11-17 15:00:00
20.37,16.75,247.82,2016-11-18 12:00:00
34.33,19.94,228.87,2016-11-21 12:00:00
41.81,28.93,224.4,2016-11-22 09:00:00
43.95,24.15,235.48,2016-11-22 12:00:00
30.73,23.26,221.21,2016-11-22 15:00:00
26.35,18.71,236.76,2016-11-23 06:00:00
42.72,31.9,244.74,2016-11-23 09:00:00
59.81,45.97,197.11,2016-11-23 12:00:00
34.25,23.27,213.33,2016-11-23 15:00:00
66.71,57.37,229.29,2016-11-24 06:00:00
80.74,57.11,231.98,2016-11-24 09:00:00
95.3,78.86,246.56,2016-11-24 12:00:00
51.07,52.42,180.81,2016-11-24 15:00:00
33.34,17.49,226.0,2016-11-25 03:00:00
42.09,35.01,244.67,2016-11-25 06:00:00
58.5,50.62,239.45,2016-11-25 09:00:00
47.47,41.94,130.16,2016-11-25 12:00:00
51.55,52.77,196.54,2016-11-25 15:00:00
43.86,38.39,206.97,2016-11-26 09:00:00
28.34,24.15,92.7,2016-11-26 15:00:00
19.79,16.85,214.71,2016-11-27 06:00:00
41.03,38.79,142.51,2016-11-27 09:00:00
23.85,21.76,74.56,2016-11-27 12:00:00
16.34,15.22,49.04,2016-12-02 09:00:00
58.64,36.68,247.7,2016-12-07 06:00:00
62.08,57.68,222.35,2016-12-07 09:00:00
39.38,26.68,187.15,2016-12-07 12:00:00
93.76,81.41,249.07,2016-12-07 15:00:00
30.76,28.92,248.05,2016-12-08 06:00:00
88.36,82.46,240.43,2016-12-08 09:00:00
58.38,52.69,232.02,2016-12-08 12:00:00
80.22,47.25,248.84,2016-12-09 06:00:00
57.97,37.51,231.68,2016-12-09 09:00:00
43.9,37.25,191.03,2016-12-09 12:00:00
27.81,22.01,206.74,2016-12-09 15:00:00
19.18,17.58,182.54,2016-12-10 03:00:00
51.95,33.13,248.96,2016-12-10 06:00:00
57.7,51.86,202.85,2016-12-10 09:00:00
61.94,54.01,185.22,2016-12-10 12:00:00
27.84,23.55,118.51,2016-12-10 15:00:00
20.66,17.28,198.84,2016-12-11 03:00:00
27.92,21.97,248.39,2016-12-11 06:00:00
79.62,60.73,247.36,2016-12-11 09:00:00
39.52,27.06,219.19,2016-12-11 12:00:00
51.77,43.91,198.1,2016-12-11 15:00:00
18.37,18.47,186.78,2016-12-12 03:00:00
26.27,24.32,215.17,2016-12-12 06:00:00
29.76,24.81,249.07,2016-12-12 09:00:00
15.93,15.57,41.5,2016-12-12 12:00:00
20.24,20.88,35.65,2016-12-13 03:00:00
23.56,24.61,51.55,2016-12-13 06:00:00
26.66,23.35,112.16,2016-12-13 12:00:00
16.47,15.42,62.02,2016-12-13 15:00:00
19.91,20.53,98.43,2016-12-14 03:00:00
24.65,26.18,196.84,2016-12-14 06:00:00
29.26,26.62,224.34,2016-12-14 12:00:00
20.32,15.86,136.39,2016-12-14 15:00:00
19.38,19.75,33.98,2016-12-15 06:00:00
16.52,18.46,105.6,2016-12-15 15:00:00
17.37,18.05,34.22,2016-12-16 06:00:00
18.12,19.43,29.47,2016-12-17 06:00:00
20.74,22.3,39.54,2016-12-17 09:00:00
26.9,27.08,76.87,2016-12-18 06:00:00
27.61,28.33,102.0,2016-12-18 09:00:00
69.01,76.52,126.69,2016-12-18 12:00:00
27.98,23.06,248.84,2016-12-18 15:00:00
61.87,60.92,220.42,2016-12-19 09:00:00
65.38,66.26,154.34,2016-12-19 12:00:00
34.36,30.92,225.36,2016-12-19 15:00:00
54.91,43.05,248.96,2016-12-20 09:00:00
41.93,38.53,201.34,2016-12-20 15:00:00
51.64,46.85,229.58,2016-12-21 09:00:00
102.41,87.27,239.45,2016-12-21 12:00:00
107.19,98.66,242.92,2016-12-21 15:00:00
61.68,51.39,217.55,2016-12-22 06:00:00
52.58,50.91,215.23,2016-12-22 09:00:00
39.04,39.06,102.09,2016-12-22 12:00:00
36.22,35.96,80.96,2016-12-22 15:00:00
31.86,20.29,171.25,2016-12-23 06:00:00
63.44,60.9,156.29,2016-12-23 09:00:00
38.36,35.26,109.33,2016-12-23 12:00:00
27.65,28.17,59.94,2016-12-23 15:00:00
63.85,56.2,207.73,2016-12-25 09:00:00
79.47,71.12,214.93,2016-12-25 12:00:00
44.83,40.97,227.79,2016-12-25 15:00:00
31.32,28.51,191.28,2016-12-26 06:00:00
58.86,56.34,180.58,2016-12-26 09:00:00
53.5,50.87,207.1,2016-12-26 12:00:00
37.87,31.62,191.02,2016-12-26 15:00:00
26.62,22.36,224.2,2016-12-27 09:00:00
31.8,24.44,163.25,2016-12-27 12:00:00
36.83,33.57,116.78,2016-12-29 09:00:00
44.39,39.38,188.33,2016-12-29 12:00:00
39.96,34.67,177.1,2016-12-29 15:00:00
64.02,63.07,209.65,2016-12-31 09:00:00
43.68,38.62,140.51,2016-12-31 12:00:00
49.3,42.8,146.32,2016-12-31 15:00:00
31.7,30.69,200.63,2017-01-01 03:00:00
20.43,19.55,95.68,2017-01-01 06:00:00
47.53,42.06,221.27,2017-01-02 09:00:00
112.05,112.97,239.15,2017-01-02 12:00:00
64.07,50.04,211.04,2017-01-02 15:00:00
109.85,114.78,245.33,2017-01-03 09:00:00
50.69,43.04,176.18,2017-01-03 12:00:00
25.18,23.9,62.27,2017-01-03 15:00:00
41.09,36.09,137.21,2017-01-04 09:00:00
28.34,25.85,78.43,2017-01-04 12:00:00
40.85,37.12,110.99,2017-01-05 12:00:00
53.55,48.04,241.78,2017-01-05 15:00:00
33.66,25.75,222.71,2017-01-06 06:00:00
39.67,36.62,219.42,2017-01-06 09:00:00
61.96,51.15,195.85,2017-01-06 12:00:00
31.14,19.39,185.45,2017-01-06 15:00:00
17.64,17.51,210.44,2017-01-07 03:00:00
41.77,29.13,248.84,2017-01-07 06:00:00
38.64,32.25,228.09,2017-01-07 09:00:00
64.83,60.19,205.02,2017-01-07 12:00:00
34.5,26.55,239.45,2017-01-07 15:00:00
39.92,31.23,249.07,2017-01-08 06:00:00
85.22,77.22,239.45,2017-01-08 09:00:00
51.8,45.34,242.72,2017-01-08 12:00:00
41.22,30.3,209.4,2017-01-08 15:00:00
18.21,17.66,187.56,2017-01-09 03:00:00
24.54,21.29,249.07,2017-01-09 06:00:00
34.34,28.97,224.39,2017-01-09 09:00:00
56.44,50.76,193.64,2017-01-09 12:00:00
15.66,15.14,248.05,2017-01-10 03:00:00
22.47,20.99,240.75,2017-01-10 06:00:00
36.27,27.14,113.85,2017-01-10 12:00:00
19.87,19.91,247.82,2017-01-11 03:00:00
28.52,25.2,215.36,2017-01-11 06:00:00
25.91,24.51,92.76,2017-01-11 12:00:00
17.85,17.75,48.02,2017-01-11 15:00:00
15.72,16.85,27.92,2017-01-13 03:00:00
16.89,19.23,30.75,2017-01-14 06:00:00
17.39,18.78,35.53,2017-01-14 15:00:00
21.62,16.71,195.54,2017-01-15 09:00:00
35.37,24.48,248.96,2017-01-15 12:00:00
30.35,26.79,96.52,2017-01-15 15:00:00
17.0,17.88,27.59,2017-01-16 09:00:00
17.08,18.22,28.29,2017-01-16 12:00:00
19.37,19.77,44.41,2017-01-16 15:00:00
26.83,24.99,95.52,2017-01-17 12:00:00
24.54,21.84,248.96,2017-01-17 15:00:00
57.28,48.51,242.08,2017-01-18 06:00:00
100.58,97.64,247.88,2017-01-18 09:00:00
94.54,86.37,245.08,2017-01-18 12:00:00
59.25,44.46,248.16,2017-01-18 15:00:00
32.59,27.61,187.62,2017-01-19 06:00:00
69.06,59.23,223.6,2017-01-19 09:00:00
26.23,24.43,81.08,2017-01-19 12:00:00
25.64,18.27,224.2,2017-01-20 06:00:00
22.26,18.75,176.05,2017-01-20 09:00:00
23.2,19.09,85.4,2017-01-20 12:00:00
28.51,20.24,192.93,2017-01-21 09:00:00
26.66,20.62,96.15,2017-01-21 15:00:00
44.27,34.03,231.38,2017-01-22 09:00:00
43.31,37.02,190.24,2017-01-22 12:00:00
29.33,23.12,239.45,2017-01-25 09:00:00
44.24,36.61,159.04,2017-01-26 09:00:00
61.4,38.97,228.36,2017-01-26 12:00:00
23.11,22.89,95.5,2017-01-26 15:00:00
40.97,37.44,117.81,2017-01-27 12:00:00
28.45,20.56,135.91,2017-01-27 15:00:00
28.74,29.07,78.2,2017-01-29 09:00:00
27.21,27.13,62.23,2017-01-29 12:00:00
31.34,16.3,215.23,2017-01-30 09:00:00
28.84,19.77,140.22,2017-01-30 12:00:00
35.94,31.2,132.34,2017-01-30 15:00:00
31.2,27.58,210.23,2017-01-31 06:00:00
100.52,93.04,239.15,2017-01-31 09:00:00
36.09,34.65,139.08,2017-01-31 12:00:00
74.12,80.5,228.69,2017-01-31 15:00:00
20.99,18.07,184.35,2017-02-01 03:00:00
52.29,45.49,216.89,2017-02-01 06:00:00
55.67,49.08,239.45,2017-02-01 09:00:00
63.07,57.86,208.38,2017-02-01 12:00:00
54.78,45.39,249.07,2017-02-01 15:00:00
21.07,20.45,46.79,2017-02-02 03:00:00
34.85,21.43,217.33,2017-02-02 06:00:00
49.55,44.15,217.49,2017-02-02 09:00:00
47.8,41.44,158.36,2017-02-02 12:00:00
23.97,17.42,115.01,2017-02-02 15:00:00
20.68,18.25,247.7,2017-02-03 03:00:00
51.75,43.89,238.85,2017-02-03 06:00:00
41.66,38.64,126.37,2017-02-03 09:00:00
46.94,39.77,196.28,2017-02-03 12:00:00
50.8,45.7,233.47,2017-02-03 15:00:00
23.19,19.53,248.84,2017-02-04 03:00:00
37.43,23.86,234.02,2017-02-04 06:00:00
34.24,27.47,211.07,2017-02-04 09:00:00
34.6,27.03,187.77,2017-02-04 12:00:00
22.54,16.67,143.15,2017-02-04 15:00:00
22.83,17.98,186.93,2017-02-05 03:00:00
22.47,20.29,249.07,2017-02-05 06:00:00
55.29,41.51,248.62,2017-02-05 09:00:00
64.55,52.15,237.02,2017-02-05 12:00:00
34.81,29.63,140.15,2017-02-05 15:00:00
21.49,18.63,103.24,2017-02-06 03:00:00
28.39,23.7,248.84,2017-02-06 06:00:00
25.06,20.83,192.38,2017-02-06 09:00:00
40.45,31.57,219.53,2017-02-06 12:00:00
32.62,28.72,151.25,2017-02-06 15:00:00
22.61,22.41,86.2,2017-02-07 03:00:00
25.44,24.13,248.5,2017-02-07 06:00:00
33.01,26.91,216.56,2017-02-07 09:00:00
32.98,27.63,175.63,2017-02-07 12:00:00
19.85,17.34,129.7,2017-02-07 15:00:00
20.91,21.08,63.85,2017-02-08 03:00:00
24.95,23.16,249.07,2017-02-08 06:00:00
28.04,25.26,93.44,2017-02-09 12:00:00
16.76,17.46,62.17,2017-02-09 15:00:00
20.6,20.04,124.17,2017-02-11 03:00:00
25.47,24.88,193.75,2017-02-11 06:00:00
24.55,22.83,246.87,2017-02-11 12:00:00
21.69,16.09,224.48,2017-02-11 15:00:00
16.51,15.78,192.64,2017-02-12 06:00:00
26.61,22.0,226.59,2017-02-12 09:00:00
26.05,21.42,249.07,2017-02-12 12:00:00
16.16,16.3,28.41,2017-02-13 06:00:00
21.62,17.49,200.04,2017-02-15 09:00:00
21.44,22.05,102.87,2017-02-15 12:00:00
84.75,67.0,239.45,2017-02-16 12:00:00
79.09,30.56,244.29,2017-02-16 15:00:00
37.76,29.68,220.62,2017-02-22 06:00:00
68.75,59.89,239.45,2017-02-22 09:00:00
23.42,17.09,88.33,2017-02-22 12:00:00
30.06,20.46,239.45,2017-02-23 06:00:00
21.91,15.4,186.81,2017-02-23 09:00:00
25.83,24.24,81.87,2017-02-23 12:00:00
42.5,41.43,150.63,2017-02-24 09:00:00
27.7,27.94,55.82,2017-02-24 12:00:00
21.48,17.19,140.19,2017-03-01 06:00:00
115.81,115.06,249.07,2017-03-01 09:00:00
81.48,76.22,246.68,2017-03-01 12:00:00
70.45,49.48,248.5,2017-03-02 06:00:00
89.03,74.93,249.07,2017-03-02 09:00:00
57.4,46.62,248.73,2017-03-02 12:00:00
86.0,78.11,245.65,2017-03-06 09:00:00
66.87,48.2,218.35,2017-03-06 12:00:00
36.03,29.42,248.62,2017-03-07 06:00:00
41.99,29.58,224.2,2017-03-07 09:00:00
20.58,19.49,248.96,2017-03-08 06:00:00
50.98,34.87,238.36,2017-03-08 09:00:00
40.64,33.78,219.42,2017-03-08 12:00:00
40.56,21.54,248.05,2017-03-09 06:00:00
98.57,96.84,248.16,2017-03-09 09:00:00
93.8,87.46,237.36,2017-03-09 12:00:00
28.24,22.79,195.65,2017-03-23 09:00:00
70.6,62.21,249.07,2017-03-27 06:00:00
101.93,82.12,249.07,2017-03-27 09:00:00
33.52,25.16,248.96,2017-03-27 12:00:00
40.25,32.38,228.09,2017-03-30 06:00:00
24.07,20.07,228.39,2017-03-30 09:00:00
43.75,43.91,219.19,2017-03-30 12:00:00
34.63,23.16,238.85,2017-04-03 09:00:00
44.54,32.36,238.85,2017-04-03 12:00:00
105.7,115.0,249.07,2017-04-04 06:00:00
75.32,61.03,248.62,2017-04-04 09:00:00
21.15,22.39,227.04,2017-04-05 06:00:00
16.39,15.82,64.93,2017-04-05 09:00:00
44.47,38.64,170.9,2017-04-06 09:00:00
44.27,35.34,201.93,2017-04-06 12:00:00
41.86,33.2,170.85,2017-04-07 09:00:00
66.85,24.62,209.67,2017-04-08 06:00:00
52.44,34.17,194.58,2017-04-08 09:00:00
81.37,79.31,248.96,2017-04-09 06:00:00
90.83,85.11,249.07,2017-04-09 09:00:00
145.17,153.49,249.07,2017-04-11 09:00:00
33.82,26.96,237.36,2017-04-12 06:00:00
31.34,27.21,186.84,2017-04-12 09:00:00
25.0,19.3,213.51,2017-04-14 06:00:00
73.89,68.5,228.44,2017-04-14 09:00:00
30.16,16.36,243.03,2017-04-16 09:00:00
27.64,17.36,217.94,2017-04-17 06:00:00
52.63,34.75,248.62,2017-04-19 09:00:00
39.15,21.86,217.43,2017-04-20 06:00:00
120.41,116.12,249.07,2017-04-20 09:00:00
104.46,94.66,246.91,2017-04-22 09:00:00
89.99,73.86,249.07,2017-04-23 09:00:00
78.86,69.56,223.31,2017-04-24 09:00:00
63.9,58.14,248.62,2017-04-25 09:00:00
45.73,30.57,241.61,2017-04-26 09:00:00
72.8,68.38,247.25,2017-08-17 09:00:00
63.28,54.45,239.33,2017-08-18 09:00:00
45.66,44.77,149.3,2017-08-19 09:00:00
25.8,22.43,79.09,2017-08-20 09:00:00
28.89,25.94,244.06,2017-08-21 09:00:00
27.59,17.65,187.91,2017-08-22 06:00:00
34.28,32.43,183.18,2017-08-22 09:00:00
30.91,26.22,205.85,2017-08-23 09:00:00
36.39,26.83,214.5,2017-08-24 06:00:00
17.27,15.39,137.45,2017-08-24 09:00:00
25.18,16.9,117.79,2017-08-27 09:00:00
23.16,20.2,96.05,2017-08-28 09:00:00
19.7,20.37,50.54,2017-08-30 06:00:00
37.81,25.78,248.5,2017-08-31 06:00:00
97.63,71.69,249.07,2017-08-31 09:00:00
22.16,16.25,149.15,2017-09-01 06:00:00
66.72,53.44,232.96,2017-09-01 09:00:00
35.43,30.44,199.77,2017-09-02 06:00:00
72.28,62.76,232.07,2017-09-02 09:00:00
66.23,58.57,239.5,2017-09-03 09:00:00
21.62,19.86,73.74,2017-09-04 09:00:00
30.63,26.5,223.82,2017-09-05 06:00:00
33.72,27.93,216.14,2017-09-05 09:00:00
21.02,21.62,49.31,2017-09-06 09:00:00
77.45,51.03,245.99,2017-09-07 06:00:00
113.63,111.72,249.07,2017-09-07 09:00:00
70.09,59.35,237.39,2017-09-08 06:00:00
101.06,80.16,249.07,2017-09-08 09:00:00
16.35,15.88,139.2,2017-09-09 06:00:00
15.21,15.31,72.39,2017-09-09 09:00:00
16.73,17.9,30.77,2017-09-10 09:00:00
54.73,38.9,233.47,2017-09-11 06:00:00
40.94,38.93,215.24,2017-09-11 09:00:00
33.18,32.91,82.1,2017-09-12 09:00:00
19.18,15.9,101.69,2017-09-12 12:00:00
67.73,44.03,244.14,2017-09-13 06:00:00
36.48,33.12,128.27,2017-09-13 09:00:00
23.12,20.91,142.24,2017-09-13 12:00:00
39.5,29.06,199.17,2017-09-14 09:00:00
64.48,60.15,247.7,2017-09-14 12:00:00
40.17,26.72,208.34,2017-09-15 06:00:00
48.93,39.92,229.09,2017-09-15 09:00:00
56.22,56.41,195.89,2017-09-15 12:00:00
41.08,30.96,219.42,2017-09-16 06:00:00
54.01,31.56,226.53,2017-09-16 09:00:00
64.36,73.05,248.16,2017-09-16 12:00:00
50.15,37.11,210.75,2017-09-17 09:00:00
72.14,73.7,248.73,2017-09-17 12:00:00
56.13,42.97,239.45,2017-09-18 06:00:00
85.22,78.67,248.96,2017-09-18 09:00:00
27.34,24.6,134.37,2017-09-18 12:00:00
25.46,22.9,159.0,2017-09-21 06:00:00
34.02,31.29,170.75,2017-09-21 09:00:00
27.26,21.9,222.53,2017-09-21 12:00:00
19.86,18.29,68.56,2017-09-22 12:00:00
27.0,16.29,192.68,2017-09-24 09:00:00
47.95,40.07,236.26,2017-09-24 12:00:00
63.42,44.1,248.62,2017-09-27 06:00:00
62.33,41.77,240.18,2017-09-27 09:00:00
70.96,45.49,239.45,2017-09-27 12:00:00
110.46,102.36,249.07,2017-09-28 06:00:00
25.56,22.04,198.66,2017-09-28 09:00:00
21.2,16.89,100.31,2017-09-28 12:00:00
16.51,15.7,56.78,2017-09-29 06:00:00
32.21,28.46,163.0,2017-09-29 09:00:00
34.16,26.96,196.82,2017-09-29 12:00:00
20.59,16.87,82.14,2017-09-30 09:00:00
46.21,41.14,183.41,2017-09-30 12:00:00
16.54,16.34,96.02,2017-10-02 06:00:00
34.35,30.21,213.74,2017-10-02 09:00:00
27.62,25.75,88.37,2017-10-02 12:00:00
45.21,29.95,215.48,2017-10-03 06:00:00
18.64,18.52,36.63,2017-10-05 06:00:00
18.24,18.15,116.54,2017-10-05 12:00:00
82.9,83.6,248.84,2017-10-06 12:00:00
14.45,15.01,27.71,2017-10-09 09:00:00
15.09,15.61,29.07,2017-10-09 12:00:00
15.86,16.18,34.63,2017-10-10 12:00:00
27.66,23.71,233.68,2017-10-11 03:00:00
42.09,38.85,212.61,2017-10-11 06:00:00
40.73,30.99,161.92,2017-10-11 09:00:00
33.32,27.25,123.99,2017-10-11 12:00:00
35.66,33.83,239.45,2017-10-12 03:00:00
89.8,69.36,239.45,2017-10-12 06:00:00
73.48,68.32,239.15,2017-10-12 09:00:00
86.25,83.69,232.56,2017-10-12 12:00:00
62.15,50.18,210.02,2017-10-13 12:00:00
40.91,31.87,233.77,2017-10-14 03:00:00
46.93,40.2,220.91,2017-10-14 06:00:00
58.94,46.28,217.1,2017-10-14 09:00:00
33.06,32.48,125.77,2017-10-14 12:00:00
43.18,34.98,203.28,2017-10-15 03:00:00
21.28,20.84,57.77,2017-10-15 06:00:00
52.07,35.31,209.42,2017-10-15 09:00:00
68.29,53.8,222.37,2017-10-15 12:00:00
29.78,28.72,93.95,2017-10-16 09:00:00
19.47,15.53,81.67,2017-10-17 09:00:00
61.37,37.64,248.84,2017-10-19 06:00:00
58.69,55.86,217.29,2017-10-19 09:00:00
45.99,36.67,152.03,2017-10-19 12:00:00
72.4,62.6,239.27,2017-10-20 06:00:00
73.33,57.2,239.45,2017-10-20 09:00:00
54.29,41.58,238.26,2017-10-20 12:00:00
34.11,20.01,239.15,2017-10-21 06:00:00
25.72,22.89,237.1,2017-10-21 09:00:00
38.71,26.55,192.78,2017-10-21 12:00:00
36.38,23.96,222.51,2017-10-23 09:00:00
42.88,40.41,122.17,2017-10-24 09:00:00
51.82,48.99,193.0,2017-10-24 12:00:00
25.0,20.53,100.87,2017-10-25 03:00:00
61.1,45.4,218.82,2017-10-25 06:00:00
56.5,49.79,174.19,2017-10-25 09:00:00
24.5,17.32,98.91,2017-10-25 12:00:00
25.76,17.63,109.5,2017-10-26 06:00:00
87.98,74.37,222.72,2017-10-26 09:00:00
88.59,87.28,209.7,2017-10-26 12:00:00
17.64,17.48,216.6,2017-10-31 06:00:00
35.19,27.06,170.47,2017-10-31 09:00:00
17.79,19.18,31.96,2017-11-01 03:00:00
19.0,19.0,32.27,2017-11-02 03:00:00
17.47,15.93,65.03,2017-11-02 12:00:00
17.9,19.02,31.97,2017-11-03 03:00:00
20.48,22.38,31.68,2017-11-05 03:00:00
87.93,75.79,239.45,2017-11-08 03:00:00
90.76,82.35,238.88,2017-11-08 06:00:00
145.82,145.27,249.07,2017-11-08 09:00:00
151.01,166.49,247.31,2017-11-08 12:00:00
40.57,32.05,216.43,2017-11-09 06:00:00
73.11,66.12,231.68,2017-11-09 09:00:00
61.37,66.47,127.72,2017-11-09 12:00:00
51.31,42.92,197.09,2017-11-10 06:00:00
61.92,52.42,213.25,2017-11-10 09:00:00
65.47,66.73,136.37,2017-11-10 12:00:00
27.22,20.11,114.8,2017-11-10 15:00:00
39.85,33.26,206.0,2017-11-11 09:00:00
31.6,31.63,83.14,2017-11-11 12:00:00
24.55,26.58,58.02,2017-11-13 12:00:00
22.37,29.17,53.67,2017-11-13 15:00:00
36.26,29.64,197.34,2017-11-14 06:00:00
26.59,27.39,84.42,2017-11-14 09:00:00
34.59,19.99,125.99,2017-11-14 15:00:00
51.78,38.31,228.99,2017-11-15 06:00:00
81.07,64.96,248.73,2017-11-15 09:00:00
43.9,37.39,239.45,2017-11-15 12:00:00
38.99,33.84,143.82,2017-11-16 06:00:00
52.06,40.74,210.91,2017-11-16 09:00:00
29.18,27.82,104.27,2017-11-17 09:00:00
29.34,17.88,239.45,2017-11-18 06:00:00
32.16,22.68,197.55,2017-11-18 09:00:00
28.02,18.63,146.51,2017-11-18 12:00:00
35.61,26.81,247.9,2017-11-21 03:00:00
99.26,83.77,249.07,2017-11-21 06:00:00
56.92,46.95,249.07,2017-11-21 09:00:00
42.5,40.36,206.75,2017-11-21 12:00:00
38.88,42.17,205.21,2017-11-21 15:00:00
26.42,25.26,72.87,2017-11-22 12:00:00
23.27,24.46,63.71,2017-11-22 15:00:00
35.46,31.54,116.3,2017-11-23 09:00:00
23.33,23.22,70.68,2017-11-23 12:00:00
27.65,23.34,236.46,2017-11-24 06:00:00
23.92,23.02,59.52,2017-11-24 09:00:00
18.17,17.09,76.11,2017-11-25 06:00:00
24.73,20.87,161.53,2017-11-25 09:00:00
22.29,18.89,248.5,2017-11-28 06:00:00
81.75,79.78,249.07,2017-11-28 09:00:00
43.44,30.7,203.97,2017-11-28 12:00:00
17.21,17.69,31.11,2017-11-29 03:00:00
36.19,24.74,248.96,2017-11-29 06:00:00
23.88,25.51,72.17,2017-11-30 03:00:00
21.87,20.18,235.64,2017-11-30 06:00:00
36.38,29.85,206.41,2017-11-30 09:00:00
48.18,38.2,221.05,2017-11-30 12:00:00
21.25,19.14,155.05,2017-11-30 15:00:00
35.8,27.82,116.54,2017-12-01 12:00:00
31.62,31.82,112.33,2017-12-02 15:00:00
93.92,90.42,239.45,2017-12-05 15:00:00
21.33,18.97,227.06,2017-12-07 06:00:00
65.69,53.6,246.34,2017-12-07 12:00:00
26.62,23.73,109.76,2017-12-08 09:00:00
32.32,30.85,90.82,2017-12-08 12:00:00
19.84,20.14,248.5,2017-12-08 15:00:00
24.31,20.27,95.77,2017-12-09 12:00:00
22.89,21.37,248.16,2017-12-09 15:00:00
20.23,20.16,55.75,2017-12-10 12:00:00
29.55,22.77,218.37,2017-12-11 09:00:00
94.73,89.52,222.0,2017-12-11 12:00:00
21.5,23.02,54.66,2017-12-11 15:00:00
63.2,45.72,241.31,2017-12-12 06:00:00
66.14,52.76,237.66,2017-12-12 09:00:00
27.44,18.3,146.35,2017-12-12 12:00:00
26.09,18.18,108.2,2017-12-13 09:00:00
33.23,31.49,82.44,2017-12-13 12:00:00
17.57,16.55,50.73,2017-12-13 15:00:00
55.32,52.44,232.14,2017-12-17 06:00:00
85.04,56.3,232.87,2017-12-17 09:00:00
58.89,59.94,182.21,2017-12-17 12:00:00
48.05,40.97,140.32,2017-12-17 15:00:00
48.19,31.97,226.75,2017-12-18 06:00:00
30.45,30.45,72.14,2017-12-18 09:00:00
22.32,19.74,89.55,2017-12-18 12:00:00
50.84,46.55,196.17,2017-12-20 09:00:00
26.96,15.88,133.62,2017-12-21 09:00:00
21.1,16.98,103.85,2017-12-21 12:00:00
57.49,41.56,248.62,2017-12-23 09:00:00
31.44,17.84,215.72,2017-12-23 12:00:00
55.76,27.8,249.07,2017-12-24 09:00:00
82.43,80.86,246.34,2017-12-24 12:00:00
45.95,33.3,241.21,2017-12-24 15:00:00
32.09,21.46,180.49,2017-12-25 09:00:00
31.22,20.41,237.93,2017-12-25 15:00:00
26.94,23.71,127.11,2017-12-26 09:00:00
18.23,20.77,28.65,2017-12-28 03:00:00
19.78,22.67,213.28,2017-12-28 06:00:00
24.41,25.61,55.05,2017-12-28 09:00:00
